WP4,campaign,alpha,beta,gamma,pu
3810,6,0.884944137796233,-0.00528939824783586,0.879654739548397,603810
3812,1,0.876101167739357,-0.0032118204954279,0.872889347243929,103812
3812,2,0.837174736541541,0.0179520222906278,0.855126758832169,203812
3812,3,0.821607757134796,0.0285518428089135,0.85015959994371,303812
3812,4,0.829874639513467,0.0230862076729086,0.852960847186376,403812
3812,5,0.876810905915814,-0.00298518707433497,0.873825718841479,503812
3812,6,0.882997001233946,-0.0043708970170539,0.878626104216892,603812
3811,1,0.870097258630248,-5.18651671425958e-4,0.869578606958822,103811
3811,2,0.828334034117413,0.0235649193612537,0.851898953478667,203811
3811,3,0.812546772725899,0.0345915651725535,0.847138337898452,303811
3811,4,0.813804213695411,0.0356331810366146,0.849437394732026,403811
3811,5,0.872045872494964,-0.00154235115329123,0.870503521341673,503811
3811,6,0.868021996446081,0.00152725858934437,0.869549255035425,603811
3816,1,0.687444144952375,0.129377570780106,0.816821715732482,103816
3816,2,0.611431359650521,0.189441884627144,0.800873244277665,203816
3816,3,0.590902440386435,0.205707963048939,0.796610403435373,303816
3816,4,0.69244328610262,0.13008547779778,0.822528763900399,403816
3816,5,0.755704603740621,0.0986608540268215,0.854365457767442,503816
3816,6,0.720822371274045,0.119519329963397,0.840341701237442,603816
3817,1,0.762058893420842,0.0730924711739928,0.835151364594835,103817
3817,2,0.695297909452441,0.122640773689036,0.817938683141477,203817
3817,3,0.681115891098353,0.133783408358567,0.81489929945692,303817
3817,4,0.728055132636108,0.11706541262718,0.845120545263288,403817
3817,5,0.781588192479191,0.0876066958897608,0.869194888368952,503817
3817,6,0.715826960087741,0.114791585944501,0.83061854603224194,603817
3821,1,0.815545504490722,0.0397519582383719,0.855297462729094,103821
3821,2,0.767146744591612,0.0710639737428259,0.838210718334438,203821
3821,3,0.756189359568371,0.0799531136878329,0.836142473256204,303821
3821,4,0.765608442746102,0.0733513731846748,0.838959815930777,403821
3821,5,0.822355422328469,0.0411986704558368,0.863554092784306,503821
3821,6,0.819766129798374,0.0344591770622485,0.854225306860622,603821
3823,1,0.798682405315076,0.0495987296747367,0.848281134989812,103823
3823,2,0.749649245757586,0.0837077864309405,0.833357032188527,203823
3823,3,0.741986727335444,0.0903844801394587,0.832371207474903,303823
3823,4,0.750997045018023,0.0838520622749708,0.834849107292994,403823
3823,5,0.808373947094545,0.0468428655740777,0.855216812668623,503823
3823,6,0.817668370027187,0.0361726388673222,0.853841008894509,603823
3834,1,0.811290363355348,0.0404507689247991,0.851741132280147,103834
3834,2,0.758985216246161,0.0759162358279134,0.834901452074074,203834
3834,3,0.746062746544369,0.0860755592976633,0.832138305842032,303834
3834,4,0.756197654518304,0.0787419326542714,0.834939587172575,403834
3834,5,0.817166176598722,0.0393791729044913,0.856545349503213,503834
3834,6,0.831103548231496,0.0265900439881817,0.857693592219677,603834
3824,1,0.793061115097193,0.0519359230522942,0.844997038149487,103824
3824,2,0.739851165654029,0.0900721277296993,0.829923293383728,203824
3824,3,0.730597752689171,0.0978046046086261,0.828402357297797,303824
3824,4,0.740007460114321,0.0907659663923843,0.830773426506706,403824
3824,5,0.804634031173146,0.0468202321875042,0.85145426336065,503824
3824,6,0.81287500021144,0.0378246001275411,0.850699600338981,603824
3833,1,0.706143544720037,0.114348497257646,0.820492041977683,103833
3833,2,0.624946258961006,0.17795006871002,0.802896327671026,203833
3833,3,0.603168102307382,0.195060611844809,0.798228714152191,303833
3833,4,0.683711197435855,0.191853775379738,0.875564972815593,403833
3833,5,0.826696161518401,0.0380670167028879,0.864763178221289,503833
3833,6,0.789009966894574,0.0702095622725671,0.859219529167141,603833
3825,1,0.789197078917706,0.0539486346882641,0.84314571360597,103825
3825,2,0.733249337234145,0.0945502755165281,0.827799612750673,203825
3825,3,0.72407956707431,0.102231416803713,0.826310983878023,303825
3825,4,0.733056878299143,0.09541968854841,0.828476566847553,403825
3825,5,0.801100491428935,0.0480222560298537,0.849122747458789,503825
3825,6,0.809713019070958,0.0393455046016303,0.849058523672588,603825
3826,1,0.792848215396446,0.0504406658729541,0.8432888812694,103826
3826,2,0.73531708759698,0.0924593607827951,0.827776448379775,203826
3826,3,0.724178142493801,0.101546755025444,0.825724897519245,303826
3826,4,0.73321156716883,0.0946597801742279,0.827871347343058,403826
3826,5,0.804081404596432,0.0444244338655399,0.848505838461971,503826
3826,6,0.813957520071784,0.0355399429826939,0.849497463054478,603826
3827,1,0.802650734460096,0.0427611315750791,0.845411866035175,103827
3827,2,0.74349848604591,0.0857473255139335,0.829245811559844,203827
3827,3,0.729922121000003,0.0965823978049322,0.826504518804935,303827
3827,4,0.739183359499704,0.089541707066689,0.828725066566393,403827
3827,5,0.811748033712789,0.0378721011175268,0.849620134830316,503827
3827,6,0.822947120011277,0.028701682830876,0.851648802842153,603827
3832,1,0.841520291775791,0.0172188306873788,0.85873912246317,103832
3832,2,0.788361317965795,0.0525915052935071,0.840952823259302,203832
3832,3,0.773655197060913,0.0638716884853658,0.837526885546279,303832
3832,4,0.782168696100265,0.0576925149233411,0.839861211023606,403832
3832,5,0.844447638715185,0.0169057603655661,0.861353399080751,503832
3832,6,0.857696806367617,0.00702468916227031,0.864721495529888,603832
3828,1,0.821615753456188,0.0291330591808454,0.850748812637034,103828
3828,2,0.763348303239931,0.070411428407585,0.833759731647516,203828
3828,3,0.747835257900991,0.0825547992069071,0.830390057107898,303828
3828,4,0.757419704952577,0.0753651655972006,0.832784870549777,403828
3828,5,0.827609730688772,0.0262279928539027,0.853837723542675,503828
3828,6,0.840013111535451,0.0170146890096221,0.857027800545073,603828
3829,1,0.780019257286002,0.057862074411211,0.837881331697213,103829
3829,2,0.704658347240692,0.114831103942803,0.819489451183494,203829
3829,3,0.693210866842424,0.122516656218075,0.815727523060499,303829
3829,4,0.614044049653949,0.188978643591613,0.803022693245562,403829
3829,5,0.719182575751251,0.103367088898188,0.822549664649438,503829
3829,6,0.796240696107369,0.0553913925884154,0.851632088695785,603829
3831,1,0.810351564655767,0.0370365377536579,0.847388102409425,103831
3831,2,0.732071241795748,0.0935950641882049,0.825666305983953,203831
3831,3,0.703755968541176,0.115361400287468,0.81911736882864306,303831
3831,4,0.779842797247255,0.0586296102632239,0.838472407510478,403831
3831,5,0.898500868023095,-0.00843668207733467,0.89006418594576,503831
3831,6,0.877761328856026,0.0077171747742066504,0.885478503630233,603831
3830,1,0.839789466273832,0.0198625190649113,0.859651985338743,103830
3830,2,0.774118775651764,0.0641650026347192,0.838283778286483,203830
3830,3,0.74398932640709,0.0859524265109946,0.829941752918085,303830
3830,4,0.79275593335326,0.0664983376675845,0.859254271020845,403830
3830,5,0.905126118120177,0.00141528935349756,0.906541407473675,503830
3830,6,0.900232101410185,-0.00332573480281276,0.896906366607372,603830
3869,1,0.826567544560496,0.0379530169917549,0.864520561552251,103869
3869,2,0.738930684941676,0.0910123036904708,0.829942988632147,203869
3869,3,0.728712090825336,0.0991876591420769,0.827899749967413,303869
3869,4,0.740335951521372,0.0906988008430206,0.831034752364393,403869
3869,5,0.822336450282209,0.0405342285862696,0.862870678868478,503869
3869,6,0.822339188001922,0.0544657075895508,0.876804895591473,603869
