FID;ID;AREA_SQKM;MNANPRC_M;MEANANNCMS;WIDTH_M;DEPTH_M;BFD0;BFD0_up;BFD0_down;BFD0_local;BFD1;BFD1_up;BFD1_down;BFD1_local;BFD2;BFD2_up;BFD2_down;BFD2_local;BFD3;BFD3_up;BFD3_down;BFD3_local;BFD4;BFD4_up;BFD4_down;BFD4_local;BFD5;BFD5_up;BFD5_down;BFD5_local
1442;1443,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8876206,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60482064,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131496848,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231386240,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367151840,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536655072,000000000000000;0,000000000000000
1443;1444,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8876206,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60482064,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131496848,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231386240,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367151840,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536655072,000000000000000;0,000000000000000
1444;1445,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1445;1446,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1446;1447,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1447;1448,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1448;1449,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1449;1450,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1450;1451,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1451;1452,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1452;1453,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1453;1454,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1454;1455,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1455;1456,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1456;1457,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1457;1458,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1458;1459,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1459;1460,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1460;1461,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1461;1462,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1462;1463,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;0,000000000000000;0,000000000000000;8865941,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;60466212,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;131475408,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;231359216,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;367119232,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;536616864,000000000000000;0,000000000000000
1463;1464,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;89273,257809999995516;4810817,500000000000000;7298099,000000000000000;72,050860000000000;1412651,125000000000000;14758437,000000000000000;57276452,000000000000000;1140,125610000000052;2761309,250000000000000;26258112,000000000000000;126595072,000000000000000;2228,603520000000117;4133317,000000000000000;39055204,000000000000000;224729152,000000000000000;3335,926759999999831;5527103,500000000000000;52996408,000000000000000;358696832,000000000000000;4460,827150000000074;6932956,500000000000000;67925784,000000000000000;526351232,000000000000000;5595,465820000000349
1464;1465,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;-9999,000000000000000;89235,312500000000000;4721544,500000000000000;7450869,500000000000000;150,674509999999998;297741,468750000000000;13345786,000000000000000;58732440,000000000000000;502,738740000000007;519111,781250000000000;23496802,000000000000000;129381864,000000000000000;876,524229999999989;754233,625000000000000;34921892,000000000000000;228872928,000000000000000;1273,529299999999921;1008815,875000000000000;47469292,000000000000000;364220864,000000000000000;1703,393309999999929;1271166,375000000000000;60992840,000000000000000;533268096,000000000000000;2146,374020000000201
